Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Rain (mm/h),Day of Week,Hour,Day Type,Power-1 (kW),Power-2 (kW),HDH (hºC)
2017-08-21 02:00:00,133.3762157,24.0,61.0,1015.0,0.0,0,2,0,134.3540653,134.2787173,0.0
2017-08-21 03:00:00,135.2521716,25.0,57.0,1015.0,0.0,0,3,0,133.3762157,134.3540653,0.0
2017-08-21 04:00:00,135.3030315,25.0,61.0,1014.0,0.0,0,4,0,135.2521716,133.3762157,0.0
2017-08-21 05:00:00,137.9540253,23.0,69.0,1014.0,0.0,0,5,0,135.3030315,135.2521716,0.0
2017-08-21 06:00:00,149.4657346,24.0,69.0,1015.0,0.0,0,6,0,137.9540253,135.3030315,0.0
2017-08-21 07:00:00,175.0457527,24.0,74.0,1015.0,0.0,0,7,0,149.4657346,137.9540253,0.0
2017-08-21 08:00:00,237.2825728,26.0,65.0,1016.0,0.0,0,8,0,175.0457527,149.4657346,0.0
2017-08-21 09:00:00,317.7429346,26.0,70.0,1016.0,0.0,0,9,0,237.2825728,175.0457527,0.0
2017-08-21 10:00:00,361.0242909,27.0,66.0,1016.0,0.0,0,10,0,317.7429346,237.2825728,0.0
2017-08-21 11:00:00,368.949854,28.0,62.0,1016.0,0.0,0,11,0,361.0242909,317.7429346,0.0
2017-08-21 12:00:00,340.1928712,29.0,58.0,1016.0,0.0,0,12,0,368.949854,361.0242909,0.0
2017-08-21 13:00:00,352.9888453,30.0,55.0,1016.0,0.0,0,13,0,340.1928712,368.949854,0.0
2017-08-21 14:00:00,369.77031,30.0,55.0,1015.0,0.0,0,14,0,352.9888453,340.1928712,0.0
2017-08-21 15:00:00,381.451343,31.0,52.0,1015.0,0.0,0,15,0,369.77031,352.9888453,0.0
2017-08-21 16:00:00,358.9335932,31.0,52.0,1014.0,0.0,0,16,0,381.451343,369.77031,0.0
2017-08-21 17:00:00,305.3437933,32.0,46.0,1014.0,0.0,0,17,0,358.9335932,381.451343,0.0
2017-08-21 18:00:00,227.8787238,30.0,55.0,1014.0,0.0,0,18,0,305.3437933,358.9335932,0.0
2017-08-21 19:00:00,185.6174957,27.0,66.0,1014.0,0.0,0,19,0,227.8787238,305.3437933,0.0
2017-08-21 20:00:00,162.1503611,25.0,74.0,1015.0,0.0,0,20,0,185.6174957,227.8787238,0.0
2017-08-21 21:00:00,152.97737,23.0,83.0,1016.0,0.0,0,21,0,162.1503611,185.6174957,0.0
2017-08-21 22:00:00,147.4340595,23.0,83.0,1016.0,0.0,0,22,0,152.97737,162.1503611,0.0
2017-08-21 23:00:00,145.8975882,23.0,83.0,1016.0,0.0,0,23,0,147.4340595,152.97737,0.0
2017-08-22 00:00:00,154.3909822,22.0,88.0,1016.0,0.0,1,0,1,145.8975882,147.4340595,0.0
2017-08-22 01:00:00,154.2124493,20.69333333333333,71.70833333333333,1017.0,0.0,1,1,1,154.3909822,145.8975882,0.0
2017-08-22 02:00:00,150.379957,19.914166666666667,73.52499999999999,1017.0,0.0,1,2,1,154.2124493,154.3909822,0.0
2017-08-22 03:00:00,153.9711264,19.956666666666667,72.77499999999999,1017.0,0.0,1,3,1,150.379957,154.2124493,0.0
2017-08-22 04:00:00,153.0855781,19.026666666666667,74.10833333333333,1017.0,0.0,1,4,1,153.9711264,150.379957,0.0
2017-08-22 05:00:00,155.6495031,18.811666666666667,75.80833333333334,1017.0,0.0,1,5,1,153.0855781,153.9711264,0.0
2017-08-22 06:00:00,163.3389758,18.81083333333333,75.81666666666666,1017.3333333333334,0.0,1,6,1,155.6495031,153.0855781,0.0
2017-08-22 07:00:00,181.0679416,19.65083333333333,74.23333333333333,1018.0,0.0,1,7,1,163.3389758,155.6495031,0.0
2017-08-22 08:00:00,246.4425873,22.469166666666663,63.61416666666667,1018.0,0.0,1,8,1,181.0679416,163.3389758,0.0
2017-08-22 09:00:00,316.9161996,23.666666666666668,57.26166666666666,1018.5,0.0,1,9,1,246.4425873,181.0679416,0.0
2017-08-22 10:00:00,356.5659916,24.69666666666667,55.8025,1018.6666666666666,0.0,1,10,1,316.9161996,246.4425873,0.0
2017-08-22 11:00:00,366.7475994,26.606666666666666,48.39166666666667,1018.0,0.0,1,11,1,356.5659916,316.9161996,0.0
2017-08-22 12:00:00,333.6239907,27.8625,43.47083333333333,1017.4166666666666,0.0,1,12,1,366.7475994,356.5659916,0.0
2017-08-22 13:00:00,355.217681,28.180833333333336,42.54083333333333,1017.0,0.0,1,13,1,333.6239907,366.7475994,0.0
2017-08-22 14:00:00,379.5835498,27.6775,44.11166666666667,1016.5,0.0,1,14,1,355.217681,333.6239907,0.0
2017-08-22 15:00:00,392.5921727,28.45,41.91833333333333,1016.0,0.0,1,15,1,379.5835498,355.217681,0.0
2017-08-22 16:00:00,376.4463521,27.685,42.16333333333333,1016.0,0.0,1,16,1,392.5921727,379.5835498,0.0
2017-08-22 17:00:00,316.1342548,24.97833333333333,44.89416666666667,1016.0,0.0,1,17,1,376.4463521,392.5921727,0.0
2017-08-22 18:00:00,226.5569943,25.764166666666668,43.178333333333335,1016.0,0.0,1,18,1,316.1342548,376.4463521,0.0
2017-08-22 19:00:00,182.4030663,22.729166666666668,50.2075,1016.0,0.0,1,19,1,226.5569943,316.1342548,0.0
2017-08-22 20:00:00,156.2259153,22.081666666666667,49.26,1016.0,0.0,1,20,1,182.4030663,226.5569943,0.0
2017-08-22 21:00:00,155.9276628,22.945833333333336,38.935833333333335,1016.9166666666666,0.0,1,21,1,156.2259153,182.4030663,0.0
2017-08-22 22:00:00,153.0629737,20.99416666666667,46.373333333333335,1017.0,0.0,1,22,1,155.9276628,156.2259153,0.0
2017-08-22 23:00:00,144.107236,20.599166666666665,50.3425,1016.5833333333334,0.0,1,23,1,153.0629737,155.9276628,0.0
2017-08-23 00:00:00,146.8584845,20.988333333333333,46.82583333333333,1016.75,0.0,2,0,2,144.107236,153.0629737,0.0
2017-08-23 01:00:00,145.1501779,21.661666666666665,41.6475,1016.0,0.0,2,1,2,146.8584845,144.107236,0.0
2017-08-23 02:00:00,140.0288162,19.154166666666665,57.70416666666667,1016.1666666666666,0.0,2,2,2,145.1501779,146.8584845,0.0
2017-08-23 03:00:00,143.1009216,17.773333333333333,68.09583333333333,1016.0,0.0,2,3,2,140.0288162,145.1501779,0.0
2017-08-23 04:00:00,143.0404339,18.105833333333333,67.58666666666666,1016.0,0.0,2,4,2,143.1009216,140.0288162,0.0
2017-08-23 05:00:00,143.2568501,18.381666666666668,65.72166666666666,1016.25,0.0,2,5,2,143.0404339,143.1009216,0.0
2017-08-23 06:00:00,153.8897087,18.7225,64.395,1017.0,0.0,2,6,2,143.2568501,143.0404339,0.0
2017-08-23 07:00:00,190.2024215,20.35083333333333,59.30083333333334,1017.0,0.0,2,7,2,153.8897087,143.2568501,0.0
2017-08-23 08:00:00,228.6035297,22.4225,45.62916666666666,1017.0,0.0,2,8,2,190.2024215,153.8897087,0.0
2017-08-23 09:00:00,303.5494644,24.215,43.16833333333333,1017.0,0.0,2,9,2,228.6035297,190.2024215,0.0
2017-08-23 10:00:00,322.8678544,26.17333333333333,38.115,1017.0,0.0,2,10,2,303.5494644,228.6035297,0.0
2017-08-23 11:00:00,340.4731239,27.0975,34.945,1016.8333333333334,0.0,2,11,2,322.8678544,303.5494644,0.0
2017-08-23 12:00:00,306.5828493,27.57,33.55166666666667,1016.1666666666666,0.0,2,12,2,340.4731239,322.8678544,0.0
2017-08-23 13:00:00,317.8867237,27.104166666666668,38.23583333333333,1016.0,0.0,2,13,2,306.5828493,340.4731239,0.0
2017-08-23 14:00:00,343.260372,26.19923076923077,39.801538461538456,1016.0,0.0,2,14,2,317.8867237,306.5828493,0.0
2017-08-23 15:00:00,347.4287908,25.755,33.62833333333333,1016.0,0.0,2,15,2,343.260372,317.8867237,0.0
2017-08-23 16:00:00,323.4461503,25.171666666666667,32.935,1016.0,0.0,2,16,2,347.4287908,343.260372,0.0
2017-08-23 17:00:00,281.5509879,23.631666666666664,39.76083333333333,1016.0,0.0,2,17,2,323.4461503,347.4287908,0.0
2017-08-23 18:00:00,208.1934309,21.9225,48.9675,1016.0,0.0,2,18,2,281.5509879,323.4461503,0.0
2017-08-23 19:00:00,171.8493231,20.4275,57.931666666666665,1016.8333333333334,0.0,2,19,2,208.1934309,281.5509879,0.0
2017-08-23 20:00:00,159.9292695,18.805,67.94583333333334,1017.0,0.0,2,20,2,171.8493231,208.1934309,0.0
2017-08-23 21:00:00,156.2799147,18.31416666666667,71.88333333333334,1017.4166666666666,0.0,2,21,2,159.9292695,171.8493231,0.0
2017-08-23 22:00:00,149.0762273,17.88083333333333,73.64999999999999,1018.0,0.0,2,22,2,156.2799147,159.9292695,0.0
2017-08-23 23:00:00,146.6671843,17.465833333333332,74.98333333333333,1018.0,0.0,2,23,2,149.0762273,156.2799147,0.0
2017-08-24 00:00:00,145.0932483,17.13,75.90833333333333,1017.8333333333334,0.0,3,0,3,146.6671843,149.0762273,0.0
2017-08-24 01:00:00,143.8761688,16.935,76.20833333333333,1017.4166666666666,0.0,3,1,3,145.0932483,146.6671843,0.0
2017-08-24 02:00:00,145.3241062,16.790000000000003,76.675,1017.0,0.0,3,2,3,143.8761688,145.0932483,0.0
2017-08-24 03:00:00,140.9371782,16.8175,75.825,1017.0,0.0,3,3,3,145.3241062,143.8761688,0.0
2017-08-24 04:00:00,142.4499986,16.879166666666666,74.71666666666667,1017.0,0.0,3,4,3,140.9371782,145.3241062,0.0
2017-08-24 05:00:00,145.6533351,16.9425,72.56666666666666,1017.75,0.0,3,5,3,142.4499986,140.9371782,0.0
2017-08-24 06:00:00,151.13553,17.16,71.05333333333333,1018.0,0.0,3,6,3,145.6533351,142.4499986,0.0
2017-08-24 07:00:00,183.6437967,17.945833333333333,67.50750000000001,1018.0,0.0,3,7,3,151.13553,145.6533351,0.0
2017-08-24 08:00:00,224.2109506,18.835,64.05916666666667,1018.0,0.0,3,8,3,183.6437967,151.13553,0.0
2017-08-24 09:00:00,284.357073,20.148333333333333,57.50666666666667,1018.3333333333334,0.0,3,9,3,224.2109506,183.6437967,0.0
2017-08-24 10:00:00,320.5249502,21.173333333333336,50.16833333333333,1018.75,0.0,3,10,3,284.357073,224.2109506,0.0
2017-08-24 11:00:00,318.148558,23.281666666666663,41.24,1018.0,0.0,3,11,3,320.5249502,284.357073,0.0
2017-08-24 12:00:00,279.628986,25.43769230769231,38.02076923076923,1018.0,0.0,3,12,3,318.148558,320.5249502,0.0
2017-08-24 13:00:00,312.5826431,26.71,35.94833333333333,1017.3333333333334,0.0,3,13,3,279.628986,318.148558,0.0
2017-08-24 14:00:00,333.3809934,26.699166666666667,32.53416666666667,1017.0,0.0,3,14,3,312.5826431,279.628986,0.0
2017-08-24 15:00:00,333.8646857,25.4675,32.98583333333334,1017.0,0.0,3,15,3,333.3809934,312.5826431,0.0
2017-08-24 16:00:00,320.9425037,24.4,37.72916666666666,1017.0,0.0,3,16,3,333.8646857,333.3809934,0.0
2017-08-24 17:00:00,290.2306589,22.84,42.84666666666666,1017.0,0.0,3,17,3,320.9425037,333.8646857,0.0
2017-08-24 18:00:00,201.4589941,21.269166666666667,47.74166666666667,1017.0,0.0,3,18,3,290.2306589,320.9425037,0.0
2017-08-24 19:00:00,172.7390574,19.865,57.06666666666666,1017.25,0.0,3,19,3,201.4589941,290.2306589,0.0
2017-08-24 20:00:00,149.0061118,18.339166666666667,65.22166666666666,1018.0,0.0,3,20,3,172.7390574,201.4589941,0.0
2017-08-24 21:00:00,145.0495046,17.589166666666667,68.34083333333332,1018.0,0.0,3,21,3,149.0061118,172.7390574,0.0
2017-08-24 22:00:00,139.3031731,17.019166666666667,69.98333333333333,1018.0,0.0,3,22,3,145.0495046,149.0061118,0.0
2017-08-24 23:00:00,136.8888976,16.788333333333334,69.69666666666667,1018.0,0.0,3,23,3,139.3031731,145.0495046,0.0
2017-08-25 00:00:00,137.2601958,16.446666666666665,70.94166666666666,1018.0,0.0,4,0,4,136.8888976,139.3031731,0.0
2017-08-25 01:00:00,135.7802355,16.271666666666665,71.24166666666666,1017.4166666666666,0.0,4,1,4,137.2601958,136.8888976,0.0
2017-08-25 02:00:00,135.0062441,15.904166666666669,72.45833333333333,1017.0,0.0,4,2,4,135.7802355,137.2601958,0.0958333333333332
2017-08-25 03:00:00,134.630132,15.64,72.59166666666667,1017.0,0.0,4,3,4,135.0062441,135.7802355,0.3599999999999994
2017-08-25 04:00:00,133.0869631,15.505,71.40833333333333,1017.0,0.0,4,4,4,134.630132,135.0062441,0.4949999999999992
2017-08-25 05:00:00,136.3497408,15.114166666666668,72.60833333333333,1017.0,0.0,4,5,4,133.0869631,134.630132,0.8858333333333324
2017-08-25 06:00:00,144.5254174,15.414166666666668,70.585,1017.0,0.0,4,6,4,136.3497408,133.0869631,0.5858333333333334
2017-08-25 07:00:00,172.3087366,16.605,63.98499999999999,1017.0,0.0,4,7,4,144.5254174,136.3497408,0.0
2017-08-25 08:00:00,212.1341313,18.38083333333333,56.26,1017.5,0.0,4,8,4,172.3087366,144.5254174,0.0
2017-08-25 09:00:00,270.6066909,19.655,49.149166666666666,1017.1666666666666,0.0,4,9,4,212.1341313,172.3087366,0.0
2017-08-25 10:00:00,301.1822814,21.394166666666667,40.969166666666666,1017.0,0.0,4,10,4,270.6066909,212.1341313,0.0
2017-08-25 11:00:00,294.6100521,22.5625,42.61083333333333,1016.8333333333334,0.0,4,11,4,301.1822814,270.6066909,0.0
2017-08-25 12:00:00,268.8592452,23.8975,35.915,1016.0,0.0,4,12,4,294.6100521,301.1822814,0.0
2017-08-25 13:00:00,282.1317954,26.24,28.15,1015.4166666666666,0.0,4,13,4,268.8592452,294.6100521,0.0
2017-08-25 14:00:00,312.5118997,26.596666666666668,28.471666666666668,1015.0,0.0,4,14,4,282.1317954,268.8592452,0.0
2017-08-25 15:00:00,315.346031,26.699166666666667,31.569166666666664,1014.4166666666666,0.0,4,15,4,312.5118997,282.1317954,0.0
2017-08-25 16:00:00,301.7162057,27.0675,28.491666666666664,1014.75,0.0,4,16,4,315.346031,312.5118997,0.0
2017-08-25 17:00:00,270.6249,25.7125,24.546666666666667,1014.9166666666666,0.0,4,17,4,301.7162057,315.346031,0.0
2017-08-25 18:00:00,186.9457135,24.16,23.390833333333333,1014.0833333333334,0.0,4,18,4,270.6249,301.7162057,0.0
2017-08-25 19:00:00,168.8125894,22.867500000000003,26.820833333333336,1014.25,0.0,4,19,4,186.9457135,270.6249,0.0
2017-08-25 20:00:00,157.2500202,21.8875,27.715,1015.0,0.0,4,20,4,168.8125894,186.9457135,0.0
2017-08-25 21:00:00,146.7912992,20.765,31.90083333333333,1015.0,0.0,4,21,4,157.2500202,168.8125894,0.0
2017-08-25 22:00:00,142.8935053,20.06583333333333,36.560833333333335,1015.0,0.0,4,22,4,146.7912992,157.2500202,0.0
2017-08-25 23:00:00,137.9443975,19.78333333333333,37.6575,1014.6666666666666,0.0,4,23,4,142.8935053,146.7912992,0.0
2017-08-26 00:00:00,137.2622888,19.84,38.9975,1014.0,0.0,5,0,5,137.9443975,142.8935053,0.0
2017-08-26 01:00:00,134.3963439,20.13083333333333,38.185833333333335,1014.25,0.0,5,1,5,137.2622888,137.9443975,0.0
2017-08-26 02:00:00,136.6620164,19.654166666666665,42.67083333333333,1013.75,0.0,5,2,5,134.3963439,137.2622888,0.0
2017-08-26 03:00:00,135.9390942,19.7075,42.84916666666666,1013.6666666666666,0.0,5,3,5,136.6620164,134.3963439,0.0
2017-08-26 04:00:00,135.4836574,19.315,45.97166666666666,1013.8333333333334,0.0,5,4,5,135.9390942,136.6620164,0.0
2017-08-26 05:00:00,136.4106471,19.471666666666668,46.11833333333333,1013.3333333333334,0.0,5,5,5,135.4836574,135.9390942,0.0
2017-08-26 06:00:00,135.9750938,18.9825,49.6325,1013.0,0.0,5,6,5,136.4106471,135.4836574,0.0
2017-08-26 07:00:00,137.4481472,19.235,54.310833333333335,1013.0,0.0,5,7,5,135.9750938,136.4106471,0.0
2017-08-26 08:00:00,136.5939939,20.945,42.62916666666667,1013.0,0.0,5,8,5,137.4481472,135.9750938,0.0
2017-08-26 09:00:00,133.5218885,23.084166666666665,38.155,1013.0,0.0,5,9,5,136.5939939,137.4481472,0.0
2017-08-26 10:00:00,134.9162451,25.52416666666667,30.225,1013.0,0.0,5,10,5,133.5218885,136.5939939,0.0
2017-08-26 11:00:00,139.228453,25.186666666666667,29.86083333333333,1012.75,0.0,5,11,5,134.9162451,133.5218885,0.0
2017-08-26 12:00:00,142.7266932,25.131666666666664,27.063333333333333,1012.0833333333334,0.0,5,12,5,139.228453,134.9162451,0.0
2017-08-26 13:00:00,143.341198,24.99083333333333,29.921666666666667,1012.5833333333334,0.0,5,13,5,142.7266932,139.228453,0.0
2017-08-26 14:00:00,144.825135,25.236666666666665,33.51916666666667,1012.0,0.0,5,14,5,143.341198,142.7266932,0.0
2017-08-26 15:00:00,144.615835,25.41416666666667,29.855833333333333,1012.0833333333334,0.0,5,15,5,144.825135,143.341198,0.0
2017-08-26 16:00:00,146.5847201,25.719166666666663,34.30916666666666,1012.0,0.0,5,16,5,144.615835,144.825135,0.0
2017-08-26 17:00:00,148.2802594,23.745,40.119166666666665,1012.0,0.0,5,17,5,146.5847201,144.615835,0.0
2017-08-26 18:00:00,141.0600373,21.881666666666664,46.928333333333335,1012.0833333333334,0.0,5,18,5,148.2802594,146.5847201,0.0
2017-08-26 19:00:00,139.3787304,21.050833333333333,52.79833333333334,1013.0,0.0,5,19,5,141.0600373,148.2802594,0.0
2017-08-26 20:00:00,139.4019627,20.325,58.53,1013.0,0.0,5,20,5,139.3787304,141.0600373,0.0
2017-08-26 21:00:00,139.2372436,19.805,61.73500000000001,1013.0,0.0,5,21,5,139.4019627,139.3787304,0.0
2017-08-26 22:00:00,138.2811612,19.745,62.615833333333335,1013.0,0.0,5,22,5,139.2372436,139.4019627,0.0
2017-08-26 23:00:00,138.4335316,19.58083333333333,65.01833333333333,1013.0,0.0,5,23,5,138.2811612,139.2372436,0.0
2017-08-27 00:00:00,137.0875233,19.383333333333333,67.46166666666666,1013.0,0.0,6,0,6,138.4335316,138.2811612,0.0
2017-08-27 01:00:00,134.3216238,18.765833333333333,73.43333333333334,1013.0,0.0,6,1,6,137.0875233,138.4335316,0.0
2017-08-27 02:00:00,133.5398883,18.570833333333333,75.69166666666666,1013.0,0.0,6,2,6,134.3216238,137.0875233,0.0
2017-08-27 03:00:00,133.8498616,18.479166666666668,75.28333333333333,1013.0,0.0,6,3,6,133.5398883,134.3216238,0.0
2017-08-27 04:00:00,133.8228619,18.113333333333333,75.64999999999999,1013.0,0.0,6,4,6,133.8498616,133.5398883,0.0
2017-08-27 05:00:00,133.3259837,17.613333333333333,76.90833333333333,1013.0,0.0,6,5,6,133.8228619,133.8498616,0.0
2017-08-27 06:00:00,133.1702645,17.24416666666667,77.625,1013.0,0.0,6,6,6,133.3259837,133.8228619,0.0
2017-08-27 07:00:00,131.3763542,18.55666666666667,71.20666666666666,1013.0,0.0,6,7,6,133.1702645,133.3259837,0.0
2017-08-27 08:00:00,131.4977482,20.255,62.315,1013.4166666666666,0.0,6,8,6,131.3763542,133.1702645,0.0
2017-08-27 09:00:00,132.643875,21.27,59.376666666666665,1014.0,0.0,6,9,6,131.4977482,131.3763542,0.0
2017-08-27 10:00:00,133.3672158,20.993333333333336,59.44333333333333,1014.0,0.0,6,10,6,132.643875,131.4977482,0.0
2017-08-27 11:00:00,134.4756686,21.261666666666667,53.33916666666667,1014.0,0.0,6,11,6,133.3672158,132.643875,0.0
2017-08-27 12:00:00,136.5236691,21.1625,52.82,1014.0,0.0,6,12,6,134.4756686,133.3672158,0.0
2017-08-27 13:00:00,140.7693196,20.9375,56.781666666666666,1014.0,0.0,6,13,6,136.5236691,134.4756686,0.0
2017-08-27 14:00:00,137.3135673,20.7425,56.9625,1013.6666666666666,0.0,6,14,6,140.7693196,136.5236691,0.0
2017-08-27 15:00:00,137.3903804,20.9575,56.37083333333334,1013.0,0.0,6,15,6,137.3135673,140.7693196,0.0
2017-08-27 16:00:00,138.8862475,20.919166666666666,55.55916666666667,1013.0,0.0,6,16,6,137.3903804,137.3135673,0.0
2017-08-27 17:00:00,142.0613285,20.45,58.10583333333333,1013.0,0.0,6,17,6,138.8862475,137.3903804,0.0
2017-08-27 18:00:00,138.3341141,19.47083333333333,67.94083333333333,1013.0,0.0,6,18,6,142.0613285,138.8862475,0.0
2017-08-27 19:00:00,137.4399845,18.615,74.38333333333334,1013.0833333333334,0.0,6,19,6,138.3341141,142.0613285,0.0
2017-08-27 20:00:00,137.9569555,18.22083333333333,76.85833333333333,1014.0,0.0,6,20,6,137.4399845,138.3341141,0.0
2017-08-27 21:00:00,136.8995719,18.206666666666667,76.79166666666667,1014.0,0.0,6,21,6,137.9569555,137.4399845,0.0
2017-08-27 22:00:00,135.699655,17.881666666666668,78.5,1014.0,0.0,6,22,6,136.8995719,137.9569555,0.0
2017-08-27 23:00:00,136.4585768,17.74692307692308,78.79230769230769,1014.0,0.0,6,23,6,135.699655,136.8995719,0.0
2017-08-28 00:00:00,134.9729654,18.069166666666664,77.51666666666667,1014.0,0.0,0,0,0,136.4585768,135.699655,0.0
2017-08-28 01:00:00,136.9196647,17.849999999999998,79.41666666666667,1014.0,0.2249999999999999,0,1,0,134.9729654,136.4585768,0.0
2017-08-28 02:00:00,135.1935676,17.4275,80.81666666666668,1014.0,0.0916666666666666,0,2,0,136.9196647,134.9729654,0.0
2017-08-28 03:00:00,132.9132441,17.286666666666665,80.68333333333334,1014.0,0.0,0,3,0,135.1935676,136.9196647,0.0
2017-08-28 04:00:00,133.3651228,17.1975,80.46666666666667,1014.0,0.0,0,4,0,132.9132441,135.1935676,0.0
2017-08-28 05:00:00,132.7489436,17.0025,80.20833333333333,1014.0,0.0,0,5,0,133.3651228,132.9132441,0.0
2017-08-28 06:00:00,143.6988917,16.68916666666667,81.74166666666666,1014.0,0.0,0,6,0,132.7489436,133.3651228,0.0
2017-08-28 07:00:00,168.3759896,17.835833333333333,77.575,1014.0833333333334,0.0,0,7,0,143.6988917,132.7489436,0.0
2017-08-28 08:00:00,232.3929062,18.291666666666668,72.08083333333333,1015.0,0.0,0,8,0,168.3759896,143.6988917,0.0
2017-08-28 09:00:00,280.2179562,19.644166666666667,65.43916666666667,1015.0,0.0,0,9,0,232.3929062,168.3759896,0.0
2017-08-28 10:00:00,305.014983,19.938333333333333,61.42916666666667,1015.0,0.15,0,10,0,280.2179562,232.3929062,0.0
2017-08-28 11:00:00,296.5056822,20.0575,63.39333333333334,1015.0,0.9583333333333336,0,11,0,305.014983,280.2179562,0.0
2017-08-28 12:00:00,275.0974317,20.635,60.40916666666666,1015.0,0.0,0,12,0,296.5056822,305.014983,0.0
2017-08-28 13:00:00,289.1634382,19.5225,63.6525,1014.9166666666666,0.0499999999999999,0,13,0,275.0974317,296.5056822,0.0
2017-08-28 14:00:00,312.0807417,16.944166666666664,76.625,1015.0,0.9166666666666666,0,14,0,289.1634382,275.0974317,0.0
2017-08-28 15:00:00,313.9901856,17.5425,72.235,1015.0,0.8999999999999999,0,15,0,312.0807417,289.1634382,0.0
2017-08-28 16:00:00,301.0129577,19.911666666666665,61.29333333333333,1014.25,0.0583333333333333,0,16,0,313.9901856,312.0807417,0.0
2017-08-28 17:00:00,272.3426251,19.96333333333333,61.93,1014.4166666666666,0.0,0,17,0,301.0129577,313.9901856,0.0
2017-08-28 18:00:00,197.1886462,19.47,60.564166666666665,1014.9166666666666,0.0,0,18,0,272.3426251,301.0129577,0.0
2017-08-28 19:00:00,163.5139506,18.31583333333333,67.86833333333333,1015.0,0.0,0,19,0,197.1886462,272.3426251,0.0
2017-08-28 20:00:00,148.5860467,17.981666666666666,69.63,1015.6666666666666,0.0,0,20,0,163.5139506,197.1886462,0.0
2017-08-28 21:00:00,144.448395,17.87,71.8,1016.0,0.0,0,21,0,148.5860467,163.5139506,0.0
2017-08-28 22:00:00,140.5932983,17.554166666666667,72.84166666666667,1016.0,0.0,0,22,0,144.448395,148.5860467,0.0
2017-08-28 23:00:00,136.4807626,17.4875,73.44166666666666,1016.0,0.0,0,23,0,140.5932983,144.448395,0.0
2017-08-29 00:00:00,137.8807703,17.093333333333334,76.14166666666667,1015.3333333333334,0.0,1,0,1,136.4807626,140.5932983,0.0
2017-08-29 01:00:00,136.7132949,17.075833333333332,76.38333333333334,1015.0,0.0,1,1,1,137.8807703,136.4807626,0.0
2017-08-29 02:00:00,134.6318064,16.8725,77.72500000000001,1015.0,0.0,1,2,1,136.7132949,137.8807703,0.0
2017-08-29 03:00:00,133.3981922,16.73,78.97500000000001,1015.0,0.0,1,3,1,134.6318064,136.7132949,0.0
2017-08-29 04:00:00,133.9128609,16.814166666666665,79.05,1015.0,0.0,1,4,1,133.3981922,134.6318064,0.0
2017-08-29 05:00:00,133.8236991,16.82,78.73333333333333,1015.0,0.0,1,5,1,133.9128609,133.3981922,0.0
2017-08-29 06:00:00,143.3571048,17.050833333333333,77.72500000000001,1015.0,0.0,1,6,1,133.8236991,133.9128609,0.0
2017-08-29 07:00:00,173.9337418,17.412499999999998,76.51666666666667,1015.9166666666666,0.0,1,7,1,143.3571048,133.8236991,0.0
2017-08-29 08:00:00,216.7424987,17.3225,77.30833333333334,1016.0833333333334,0.15,1,8,1,173.9337418,143.3571048,0.0
2017-08-29 09:00:00,262.7587781,17.98,75.34166666666667,1016.4166666666666,0.1166666666666666,1,9,1,216.7424987,173.9337418,0.0
2017-08-29 10:00:00,283.9568914,19.45,68.19833333333334,1016.0,0.0333333333333333,1,10,1,262.7587781,216.7424987,0.0
2017-08-29 11:00:00,292.7543983,20.4325,61.392500000000005,1016.0,0.0,1,11,1,283.9568914,262.7587781,0.0
2017-08-29 12:00:00,272.3918106,20.58833333333333,59.7775,1015.6666666666666,0.0,1,12,1,292.7543983,283.9568914,0.0
2017-08-29 13:00:00,271.937211,21.06,58.115833333333335,1015.0,0.0,1,13,1,272.3918106,292.7543983,0.0
2017-08-29 14:00:00,302.1848284,21.36,54.7275,1014.5,0.0,1,14,1,271.937211,272.3918106,0.0
2017-08-29 15:00:00,305.7697188,21.558333333333334,55.3675,1014.0,0.0,1,15,1,302.1848284,271.937211,0.0
2017-08-29 16:00:00,301.8166697,20.67833333333333,61.23583333333334,1014.0,0.0,1,16,1,305.7697188,302.1848284,0.0
2017-08-29 17:00:00,266.7796404,20.475,61.55166666666667,1014.0,0.0,1,17,1,301.8166697,305.7697188,0.0
2017-08-29 18:00:00,190.5649291,19.844166666666663,64.46333333333332,1014.0,0.0,1,18,1,266.7796404,301.8166697,0.0
2017-08-29 19:00:00,163.4049053,19.32333333333333,67.59583333333333,1014.8333333333334,0.0,1,19,1,190.5649291,266.7796404,0.0
2017-08-29 20:00:00,149.8887299,19.02833333333333,70.36333333333333,1015.5,0.0,1,20,1,163.4049053,190.5649291,0.0
2017-08-29 21:00:00,143.1886183,18.726666666666667,72.075,1016.0,0.0,1,21,1,149.8887299,163.4049053,0.0
2017-08-29 22:00:00,137.9510951,18.360833333333336,72.84166666666667,1016.0,0.0,1,22,1,143.1886183,149.8887299,0.0
2017-08-29 23:00:00,133.4172385,17.925,74.18333333333334,1015.6666666666666,0.0,1,23,1,137.9510951,143.1886183,0.0
2017-08-30 00:00:00,133.3021235,17.590833333333332,76.675,1016.0,0.0,2,0,2,133.4172385,137.9510951,0.0
2017-08-30 01:00:00,125.7681607,17.5325,76.24166666666666,1016.0,0.0,2,1,2,133.3021235,133.4172385,0.0
2017-08-30 02:00:00,123.4959999,17.215833333333332,76.77499999999999,1016.0,0.0,2,2,2,125.7681607,133.3021235,0.0
